_id,POINT_ID,POINT_TYPE_ID,POINT_TYPE,FEATURE_CODE,FEATURE_CODE_DESC,POINT_SHORT_CODE,POINT_LONG_CODE,POINT_NAME,POINT_DESC,REF_FEATURE_TYPE,REF_FEATURE_ID_SPAT,REF_FEATURE_ID_TAB,SOURCE_FEATURE_TYPE,SOURCE_FEATURE_ID,VOTER_COUNT,OBJECTID,ADDRESS_NUMBER,LINEAR_NAME_FULL,ADDRESS_FULL,geometry
51,10952,,VOTING_LOCATION,P,Primary,012,18012,Lillian Public School,None,None,,,ADDRESS_POINT,537109,2980,1343,1059,Lillian St,1059 Lillian St,"{'type': 'MultiPoint', 'coordinates': [[-79.4103985022169, 43.7978213696628]]}"
52,10090,,VOTING_LOCATION,P,Primary,014,12014,None,None,None,,,ADDRESS_POINT,14617900,492,1345,2181,Yonge St,2181 Yonge St,"{'type': 'MultiPoint', 'coordinates': [[-79.3973966781869, 43.7052990755699]]}"
53,10522,,VOTING_LOCATION,P,Primary,044,20044,Danforth Gardens Public School,None,None,,,ADDRESS_POINT,2370028,2865,1346,20,Santamonica Blvd,20 Santamonica Blvd,"{'type': 'MultiPoint', 'coordinates': [[-79.270927399778, 43.7087670630065]]}"
54,10520,,VOTING_LOCATION,P,Primary,005,20005,Warden Hilltop Community Centre - Building Grounds,None,None,,,ADDRESS_POINT,30000057,1459,1347,25,Mendelssohn St,25 Mendelssohn St,"{'type': 'MultiPoint', 'coordinates': [[-79.2804886799693, 43.7149029373781]]}"
55,10043,,VOTING_LOCATION,P,Primary,016,12016,None,None,None,,,ADDRESS_POINT,797768,131,1348,77,Dunfield Ave,77 Dunfield Ave,"{'type': 'MultiPoint', 'coordinates': [[-79.3949415929514, 43.7067719740276]]}"
56,10249,,VOTING_LOCATION,P,Primary,013,18013,Brebeuf College School,None,None,,,ADDRESS_POINT,565242,1807,1349,211,Steeles Ave E,211 Steeles Ave E,"{'type': 'MultiPoint', 'coordinates': [[-79.4026251522927, 43.8002282400109]]}"
57,10210,,VOTING_LOCATION,P,Primary,015,12015,None,None,None,,,ADDRESS_POINT,14617899,848,1350,2191,Yonge St,2191 Yonge St,"{'type': 'MultiPoint', 'coordinates': [[-79.3973901588329, 43.7056658536113]]}"
58,10521,,VOTING_LOCATION,P,Primary,006,20006,St. Joachim Catholic School,None,None,,,ADDRESS_POINT,388184,1980,1352,3395,St Clair Ave E,3395 St Clair Ave E,"{'type': 'MultiPoint', 'coordinates': [[-79.2754113465998, 43.7130080216446]]}"
59,10104,,VOTING_LOCATION,P,Primary,010,20010,Corvette Junior Public School,None,None,,,ADDRESS_POINT,323066,1785,1353,30,Corvette Ave,30 Corvette Ave,"{'type': 'MultiPoint', 'coordinates': [[-79.2621597253873, 43.726485113649]]}"
60,12020,,VOTING_LOCATION,P,Primary,022,12022,Eglinton Junior Public School,None,None,,,ADDRESS_POINT,800621,4302,1355,223,Eglinton Ave E,223 Eglinton Ave E,"{'type': 'MultiPoint', 'coordinates': [[-79.3908468303168, 43.7079037464755]]}"
61,10117,,VOTING_LOCATION,P,Primary,023,12023,Briton House,None,None,,,ADDRESS_POINT,14310998,155,1356,720,Mount Pleasant Rd,720 Mount Pleasant Rd,"{'type': 'MultiPoint', 'coordinates': [[-79.3898120697675, 43.7065283676559]]}"
62,10143,,VOTING_LOCATION,P,Primary,001,01001,Msgr. John Corrigan Catholic School,None,None,,,ADDRESS_POINT,8192155,1842,1685,100,Royalcrest Rd,100 Royalcrest Rd,"{'type': 'MultiPoint', 'coordinates': [[-79.6050136936641, 43.7515700507883]]}"
63,10160,,VOTING_LOCATION,P,Primary,014,15014,Denlow Public School,None,None,,,ADDRESS_POINT,507023,2698,1687,50,Denlow Blvd,50 Denlow Blvd,"{'type': 'MultiPoint', 'coordinates': [[-79.3642277250946, 43.7458394934387]]}"
64,10207,,VOTING_LOCATION,P,Primary,007,15007,Owen Public School,None,None,,,ADDRESS_POINT,548301,2076,1689,111,Owen Blvd,111 Owen Blvd,"{'type': 'MultiPoint', 'coordinates': [[-79.3925162004247, 43.7490561850855]]}"
65,10213,,VOTING_LOCATION,P,Primary,001,17001,Gates of Bayview,None,None,,,ADDRESS_POINT,14072432,973,1690,4003,Bayview Ave,4003 Bayview Ave,"{'type': 'MultiPoint', 'coordinates': [[-79.3928529592359, 43.8022163953495]]}"
66,10056,,VOTING_LOCATION,P,Primary,018,15018,Joseph Brown Manor,None,None,,,ADDRESS_POINT,10947980,2399,1691,3179,Yonge St,3179 Yonge St,"{'type': 'MultiPoint', 'coordinates': [[-79.4020544119075, 43.7273281829608]]}"
67,10523,,VOTING_LOCATION,P,Primary,018,25018,Meadowvale Sheppard Public School,None,None,,,ADDRESS_POINT,30033029,3526,1692,50,Upper Rouge Trl,50 Upper Rouge Trl,"{'type': 'MultiPoint', 'coordinates': [[-79.1902392505261, 43.8084816562815]]}"
68,11386,,VOTING_LOCATION,P,Primary,005,09005,St. Matthew Catholic School,None,None,,,ADDRESS_POINT,10635876,1556,1693,18,Lavender Rd,18 Lavender Rd,"{'type': 'MultiPoint', 'coordinates': [[-79.4679721851425, 43.6805852613849]]}"
69,10047,,VOTING_LOCATION,P,Primary,008,09008,St. Clare Catholic School,None,None,,,ADDRESS_POINT,68935,2601,1694,124,Northcliffe Blvd,124 Northcliffe Blvd,"{'type': 'MultiPoint', 'coordinates': [[-79.441551585718, 43.6794114666125]]}"
70,10450,,VOTING_LOCATION,P,Primary,002,09002,St. John Bosco Catholic School,None,None,,,ADDRESS_POINT,63252,2795,1695,75,Holmesdale Rd,75 Holmesdale Rd,"{'type': 'MultiPoint', 'coordinates': [[-79.4505577405563, 43.688715787105]]}"
71,11207,,VOTING_LOCATION,P,Primary,003,09003,F. H. Miller Junior Public School,None,None,,,ADDRESS_POINT,54313,2257,1696,300,Caledonia Rd,300 Caledonia Rd,"{'type': 'MultiPoint', 'coordinates': [[-79.458898094007, 43.6840057733305]]}"
72,10682,,VOTING_LOCATION,P,Primary,009,09009,Stella Maris Catholic School,None,None,,,ADDRESS_POINT,9780035,2896,1697,31,Ascot Ave,31 Ascot Ave,"{'type': 'MultiPoint', 'coordinates': [[-79.4448952342307, 43.6796259814587]]}"
73,11030,,VOTING_LOCATION,P,Primary,007,09007,Oakwood Collegiate Institute,None,None,,,ADDRESS_POINT,12116136,2853,1698,991,St Clair Ave W,991 St Clair Ave W,"{'type': 'MultiPoint', 'coordinates': [[-79.4363790055539, 43.6786558887327]]}"
74,11206,,VOTING_LOCATION,P,Primary,011,09011,Loretto College Catholic School,None,None,,,ADDRESS_POINT,10410585,3672,1699,151,Rosemount Ave,151 Rosemount Ave,"{'type': 'MultiPoint', 'coordinates': [[-79.4432469521811, 43.6757367136645]]}"
75,10198,,VOTING_LOCATION,P,Primary,012,09012,Joseph J. Piccininni Community Centre,None,None,,,ADDRESS_POINT,8704831,2736,1700,1369,St Clair Ave W,1369 St Clair Ave W,"{'type': 'MultiPoint', 'coordinates': [[-79.4513966058579, 43.675330792147]]}"
76,10665,,VOTING_LOCATION,P,Primary,013,09013,The Church Of St. Mark and Calvary,None,None,,,ADDRESS_POINT,7154957,2223,1701,21,Blackthorn Ave,21 Blackthorn Ave,"{'type': 'MultiPoint', 'coordinates': [[-79.4585202970583, 43.6750755761718]]}"
77,10112,,VOTING_LOCATION,P,Primary,009,15009,St. John's York Mills Anglican Church,None,None,,,ADDRESS_POINT,508075,1682,1702,19,Don Ridge Dr,19 Don Ridge Dr,"{'type': 'MultiPoint', 'coordinates': [[-79.405236593253, 43.7469765759739]]}"
78,10121,,VOTING_LOCATION,P,Primary,015,15015,Edwards Gardens (Civic Garden Centre),None,None,,,ADDRESS_POINT,20015330,1218,1703,777,Lawrence Ave E,777 Lawrence Ave E,"{'type': 'MultiPoint', 'coordinates': [[-79.3586637804487, 43.7343375450097]]}"
79,10899,,VOTING_LOCATION,P,Primary,019,09019,St. Rita Catholic School,None,None,,,ADDRESS_POINT,11405331,859,1704,178,Edwin Ave,178 Edwin Ave,"{'type': 'MultiPoint', 'coordinates': [[-79.4564483357855, 43.6661347663831]]}"
80,10508,,VOTING_LOCATION,P,Primary,015,09015,Carleton Village North Public School,None,None,,,ADDRESS_POINT,8714071,1457,1705,315,Osler St,315 Osler St,"{'type': 'MultiPoint', 'coordinates': [[-79.4600288033669, 43.6723528079383]]}"
81,10028,,VOTING_LOCATION,P,Primary,017,09017,Pelham Park Gardens,None,None,,,ADDRESS_POINT,14121590,867,1706,61,Pelham Park Gdns,61 Pelham Park Gdns,"{'type': 'MultiPoint', 'coordinates': [[-79.457795665253, 43.6692597247403]]}"
82,12021,,VOTING_LOCATION,P,Primary,029,13029,Sprucecourt Junior Public School,None,None,,,ADDRESS_POINT,7640178,3677,1707,70,Spruce St,70 Spruce St,"{'type': 'MultiPoint', 'coordinates': [[-79.3638299150084, 43.6644860052749]]}"
83,10724,,VOTING_LOCATION,P,Primary,020,09020,St. Luigi Catholic School,None,None,,,ADDRESS_POINT,8431736,2426,1708,2,Ruskin Ave,2 Ruskin Ave,"{'type': 'MultiPoint', 'coordinates': [[-79.4514701139127, 43.6628755818843]]}"
84,11746,,VOTING_LOCATION,P,Primary,021,09021,Fuse 1 & 2,None,None,,,ADDRESS_POINT,30054720,751,1709,1410,Dupont St,1410 Dupont St,"{'type': 'MultiPoint', 'coordinates': [[-79.4474258737937, 43.6669749651066]]}"
85,10557,,VOTING_LOCATION,P,Primary,026,25026,Rouge Valley Public School,None,None,,,ADDRESS_POINT,9602601,2386,1710,30,Durnford Rd,30 Durnford Rd,"{'type': 'MultiPoint', 'coordinates': [[-79.1512873936937, 43.7993862553854]]}"
86,11203,,VOTING_LOCATION,P,Primary,022,09022,St. Mary Of The Angels Catholic School,None,None,,,ADDRESS_POINT,10364883,2449,1711,1477,Dufferin St,1477 Dufferin St,"{'type': 'MultiPoint', 'coordinates': [[-79.4402927050095, 43.6721188639003]]}"
87,12014,,VOTING_LOCATION,P,Primary,026,09026,The Salvation Army,None,None,,,ADDRESS_POINT,794463,2093,1712,789,Dovercourt Rd,789 Dovercourt Rd,"{'type': 'MultiPoint', 'coordinates': [[-79.4294393200467, 43.6624514846423]]}"
88,11001,,VOTING_LOCATION,P,Primary,023,09023,Wallace Emerson Park,None,None,,,ADDRESS_POINT,10363749,3538,1713,1260,Dufferin St,1260 Dufferin St,"{'type': 'MultiPoint', 'coordinates': [[-79.4392706076072, 43.6673150084825]]}"
89,10456,,VOTING_LOCATION,P,Primary,025,25025,Chief Dan George Public School,None,None,,,ADDRESS_POINT,337172,2719,1714,185,Generation Blvd,185 Generation Blvd,"{'type': 'MultiPoint', 'coordinates': [[-79.1638346582217, 43.8027223090495]]}"
90,10803,,VOTING_LOCATION,P,Primary,027,09027,St. Anthony Catholic School,None,None,,,ADDRESS_POINT,810559,1413,1715,130,Shanly St,130 Shanly St,"{'type': 'MultiPoint', 'coordinates': [[-79.4349208399043, 43.6636047930609]]}"
91,11491,,VOTING_LOCATION,P,Primary,057,13057,None,None,None,,,ADDRESS_POINT,853146,2628,1716,14,Pembroke St,14 Pembroke St,"{'type': 'MultiPoint', 'coordinates': [[-79.3723195931078, 43.6565828383347]]}"
92,10215,,VOTING_LOCATION,P,Primary,077,13077,None,None,None,,,ADDRESS_POINT,20142285,776,1717,112,George St,112 George St,"{'type': 'MultiPoint', 'coordinates': [[-79.3716362148495, 43.6519371852766]]}"
93,10175,,VOTING_LOCATION,P,Primary,024,09024,Dovercourt Public School,None,None,,,ADDRESS_POINT,6619920,2304,1718,228,Bartlett Ave,228 Bartlett Ave,"{'type': 'MultiPoint', 'coordinates': [[-79.4357789540645, 43.666735610558]]}"
94,11345,,VOTING_LOCATION,P,Primary,002,01002,John D Parker Public School,None,None,,,ADDRESS_POINT,1020094,1761,1719,202,Mount Olive Dr,202 Mount Olive Dr,"{'type': 'MultiPoint', 'coordinates': [[-79.5964455179149, 43.7533579130158]]}"
95,10414,,VOTING_LOCATION,P,Primary,025,09025,Dovercourt Boys and Girls Club,None,None,,,ADDRESS_POINT,8015587,1830,1720,180,Westmoreland Ave,180 Westmoreland Ave,"{'type': 'MultiPoint', 'coordinates': [[-79.4326922894381, 43.6658064451561]]}"
96,11517,,VOTING_LOCATION,P,Primary,031,13031,None,None,None,,,ADDRESS_POINT,13972207,386,1721,85,Bleecker St,85 Bleecker St,"{'type': 'MultiPoint', 'coordinates': [[-79.3725488306269, 43.665039838589]]}"
97,10604,,VOTING_LOCATION,P,Primary,065,17065,Seniors Health Centre,None,None,,,ADDRESS_POINT,12562211,112,1723,2,Buchan Crt,2 Buchan Crt,"{'type': 'MultiPoint', 'coordinates': [[-79.3594512166123, 43.7730656068672]]}"
98,10645,,VOTING_LOCATION,P,Primary,052,09052,None,None,None,,,ADDRESS_POINT,30032546,665,1726,45,Lisgar St,45 Lisgar St,"{'type': 'MultiPoint', 'coordinates': [[-79.4228191815781, 43.6418104498901]]}"
99,11458,,VOTING_LOCATION,P,Primary,065,13065,None,None,None,,,ADDRESS_POINT,847355,1808,1729,220,Oak St,220 Oak St,"{'type': 'MultiPoint', 'coordinates': [[-79.3577564444185, 43.6630613843896]]}"
100,11377,,VOTING_LOCATION,P,Primary,075,13075,Muriel Collins Co-Op,None,None,,,ADDRESS_POINT,14071015,1019,1730,79,Richmond St E,79 Richmond St E,"{'type': 'MultiPoint', 'coordinates': [[-79.3745020471162, 43.6524677569118]]}"
101,10440,,VOTING_LOCATION,P,Primary,010,15010,Agricola Finnish Lutheran Church,None,None,,,ADDRESS_POINT,2594838,1577,1731,25,Old York Mills Rd,25 Old York Mills Rd,"{'type': 'MultiPoint', 'coordinates': [[-79.4043124025676, 43.7434039455178]]}"
102,11623,,VOTING_LOCATION,P,Primary,074,13074,Cathedral Church Of St. James,None,None,,,ADDRESS_POINT,8313340,3338,1732,65,Church St,65 Church St,"{'type': 'MultiPoint', 'coordinates': [[-79.3743531936554, 43.6502749164311]]}"
103,10268,,VOTING_LOCATION,P,Primary,076,13076,Fred Victor Centre,None,None,,,ADDRESS_POINT,6624470,145,1734,145,Queen St E,145 Queen St E,"{'type': 'MultiPoint', 'coordinates': [[-79.3729690675719, 43.6536177061789]]}"
104,10885,,VOTING_LOCATION,P,Primary,030,25030,William G Davis Junior Public School,None,None,,,ADDRESS_POINT,2375320,2093,1735,128,East Ave,128 East Ave,"{'type': 'MultiPoint', 'coordinates': [[-79.1344743650252, 43.7850464257848]]}"
105,10961,,VOTING_LOCATION,P,Primary,033,25033,Sir Oliver Mowat Collegiate Institute,None,None,,,ADDRESS_POINT,13497749,1045,1738,5400,Lawrence Ave E,5400 Lawrence Ave E,"{'type': 'MultiPoint', 'coordinates': [[-79.1422383222644, 43.7793019336713]]}"
106,10945,,VOTING_LOCATION,P,Primary,049,09049,None,None,None,,,ADDRESS_POINT,20236160,520,1739,1169,Queen St W,1169 Queen St W,"{'type': 'MultiPoint', 'coordinates': [[-79.425931003237, 43.6425984184286]]}"
107,11513,,VOTING_LOCATION,P,Primary,055,13055,None,None,None,,,ADDRESS_POINT,13971278,355,1740,261,Jarvis St,261 Jarvis St,"{'type': 'MultiPoint', 'coordinates': [[-79.3745924176942, 43.6579204164551]]}"
108,11489,,VOTING_LOCATION,P,Primary,059,13059,Dan Harrison Complex,None,None,,,ADDRESS_POINT,7668009,399,1741,251,Sherbourne St,251 Sherbourne St,"{'type': 'MultiPoint', 'coordinates': [[-79.3709168672675, 43.6592908128359]]}"
109,10048,,VOTING_LOCATION,P,Primary,035,25035,St. Brendan Catholic School,None,None,,,ADDRESS_POINT,317877,1691,1742,186,Centennial Rd,186 Centennial Rd,"{'type': 'MultiPoint', 'coordinates': [[-79.1492505532434, 43.7825469523064]]}"
110,11152,,VOTING_LOCATION,P,Primary,066,13066,Edna Dixon Apartments,None,None,,,ADDRESS_POINT,8754191,373,1743,540,Queen St E,540 Queen St E,"{'type': 'MultiPoint', 'coordinates': [[-79.3576497840346, 43.6573424094546]]}"
111,10511,,VOTING_LOCATION,P,Primary,016,09016,Davenport Perth Neighbourhood Centre,None,None,,,ADDRESS_POINT,2216185,1507,1744,1900,Davenport Rd,1900 Davenport Rd,"{'type': 'MultiPoint', 'coordinates': [[-79.4548585931816, 43.6709200141219]]}"
112,11541,,VOTING_LOCATION,P,Primary,014,01014,Beaumonde Heights Public School,None,None,,,ADDRESS_POINT,1019694,1852,1746,70,Monterrey Dr,70 Monterrey Dr,"{'type': 'MultiPoint', 'coordinates': [[-79.5747551861525, 43.7426035565314]]}"
113,11492,,VOTING_LOCATION,P,Primary,062,13062,Lord Dufferin Public School,None,None,,,ADDRESS_POINT,14172941,2718,1747,350,Parliament St,350 Parliament St,"{'type': 'MultiPoint', 'coordinates': [[-79.3669550617347, 43.6608245373338]]}"
114,11073,,VOTING_LOCATION,P,Primary,063,13063,Regent Park Aquatic Centre - Building Grounds,None,None,,,ADDRESS_POINT,20362100,2938,1748,640,Dundas St E,640 Dundas St E,"{'type': 'MultiPoint', 'coordinates': [[-79.3609607421943, 43.6607636385916]]}"
115,11459,,VOTING_LOCATION,P,Primary,064,13064,Oak Street Housing Co-Op,None,None,,,ADDRESS_POINT,7667286,243,1749,120,Cornwall St,120 Cornwall St,"{'type': 'MultiPoint', 'coordinates': [[-79.3569990853646, 43.6624162225411]]}"
116,10884,,VOTING_LOCATION,P,Primary,017,01017,St. John Vianney Catholic School,None,None,,,ADDRESS_POINT,9779709,1841,1750,105,Thistle Down Blvd,105 Thistle Down Blvd,"{'type': 'MultiPoint', 'coordinates': [[-79.5539537350338, 43.7380608406619]]}"
117,11540,,VOTING_LOCATION,P,Primary,021,01021,Greenholme Public School,None,None,,,ADDRESS_POINT,9178016,3143,1751,10,Jamestown Cres,10 Jamestown Cres,"{'type': 'MultiPoint', 'coordinates': [[-79.582908112082, 43.7350715355536]]}"
118,10467,,VOTING_LOCATION,P,Primary,046,18046,McKee Public School,None,None,,,ADDRESS_POINT,13973429,3598,1841,35,Church Ave,35 Church Ave,"{'type': 'MultiPoint', 'coordinates': [[-79.411056249547, 43.7741078589817]]}"
119,10388,,VOTING_LOCATION,P,Primary,002,24002,None,None,None,,,ADDRESS_POINT,6341029,1846,1843,88,Corporate Dr,88 Corporate Dr,"{'type': 'MultiPoint', 'coordinates': [[-79.2497847666866, 43.7809561172766]]}"
120,10015,,VOTING_LOCATION,P,Primary,003,24003,None,None,None,,,ADDRESS_POINT,20040193,783,1844,18,Lee Centre Dr,18 Lee Centre Dr,"{'type': 'MultiPoint', 'coordinates': [[-79.2485567917663, 43.781062768328]]}"
121,11055,,VOTING_LOCATION,P,Primary,050,18050,St. Elizabeth Of Hungary Church,None,None,,,ADDRESS_POINT,5266211,2679,1845,432,Sheppard Ave E,432 Sheppard Ave E,"{'type': 'MultiPoint', 'coordinates': [[-79.391275284261, 43.766529761151]]}"
122,11036,,VOTING_LOCATION,P,Primary,004,24004,Ellipse,None,None,,,ADDRESS_POINT,14190817,1162,1846,38,Lee Centre Dr,38 Lee Centre Dr,"{'type': 'MultiPoint', 'coordinates': [[-79.2463910228794, 43.7818804272375]]}"
123,10301,,VOTING_LOCATION,P,Primary,051,18051,Earl Haig Secondary School,None,None,,,ADDRESS_POINT,3310442,2787,1847,100,Princess Ave,100 Princess Ave,"{'type': 'MultiPoint', 'coordinates': [[-79.4059659483565, 43.7696090327771]]}"
124,10799,,VOTING_LOCATION,P,Primary,005,24005,None,None,None,,,ADDRESS_POINT,13969955,862,1848,1,Lee Centre Dr,1 Lee Centre Dr,"{'type': 'MultiPoint', 'coordinates': [[-79.2454553604346, 43.7811917305063]]}"
125,10469,,VOTING_LOCATION,P,Primary,052,18052,Spring Garden Baptist Church,None,None,,,ADDRESS_POINT,20097443,1937,1849,112,Spring Garden Ave,112 Spring Garden Ave,"{'type': 'MultiPoint', 'coordinates': [[-79.4062278794325, 43.7653513138484]]}"
126,12002,,VOTING_LOCATION,P,Primary,006,24006,Centennial Recreation Centre,None,None,,,ADDRESS_POINT,6793429,2513,1850,1967,Ellesmere Rd,1967 Ellesmere Rd,"{'type': 'MultiPoint', 'coordinates': [[-79.2351078852929, 43.7755317569301]]}"
127,11392,,VOTING_LOCATION,P,Primary,008,24008,Woburn Collegiate Institute,None,None,,,ADDRESS_POINT,12789553,1716,1851,2222,Ellesmere Rd,2222 Ellesmere Rd,"{'type': 'MultiPoint', 'coordinates': [[-79.2284585858987, 43.7781651122844]]}"
128,10672,,VOTING_LOCATION,P,Primary,024,22024,None,None,None,,,ADDRESS_POINT,312008,973,1852,2350,Bridletowne Crcl,2350 Bridletowne Crcl,"{'type': 'MultiPoint', 'coordinates': [[-79.317033390284, 43.8007041901703]]}"
129,10468,,VOTING_LOCATION,P,Primary,041,18041,None,None,None,,,ADDRESS_POINT,14121200,829,1853,18,Sommerset Way,18 Sommerset Way,"{'type': 'MultiPoint', 'coordinates': [[-79.4124434416059, 43.7765216288908]]}"
130,11084,,VOTING_LOCATION,P,Primary,004,12004,Fairbank Memorial Park,None,None,,,ADDRESS_POINT,57543,2406,1855,2213,Dufferin St,2213 Dufferin St,"{'type': 'MultiPoint', 'coordinates': [[-79.4479966609746, 43.6912815689627]]}"
131,10005,,VOTING_LOCATION,P,Primary,041,20041,Birch Cliff Heights Public School,None,None,,,ADDRESS_POINT,343964,2360,1856,120,Highview Ave,120 Highview Ave,"{'type': 'MultiPoint', 'coordinates': [[-79.259816624788, 43.7017413937537]]}"
132,10378,,VOTING_LOCATION,P,Primary,042,20042,J. G. Workman Public School,None,None,,,ADDRESS_POINT,4503984,2328,1857,487,Birchmount Rd,487 Birchmount Rd,"{'type': 'MultiPoint', 'coordinates': [[-79.2671279279676, 43.7071912568456]]}"
133,10734,,VOTING_LOCATION,P,Primary,029,20029,Anson Park Public School,None,None,,,ADDRESS_POINT,358063,1531,1858,30,Macduff Cres,30 Macduff Cres,"{'type': 'MultiPoint', 'coordinates': [[-79.2411154201694, 43.7261289165667]]}"
134,10452,,VOTING_LOCATION,P,Primary,030,20030,St. Georges Manor,None,None,,,ADDRESS_POINT,3842046,1610,1859,17,Brimley Rd,17 Brimley Rd,"{'type': 'MultiPoint', 'coordinates': [[-79.2391024579687, 43.7204595701913]]}"
135,10166,,VOTING_LOCATION,P,Primary,031,20031,St. John Henry Newman Catholic High School,None,None,,,ADDRESS_POINT,14258325,1303,1860,100,Brimley Rd S,100 Brimley Rd S,"{'type': 'MultiPoint', 'coordinates': [[-79.2404353720764, 43.7147788010578]]}"
136,10954,,VOTING_LOCATION,P,Primary,033,20033,John A. Leslie Public School,None,None,,,ADDRESS_POINT,363191,2180,1861,459,Midland Ave,459 Midland Ave,"{'type': 'MultiPoint', 'coordinates': [[-79.2490593761566, 43.7141086801971]]}"
137,11699,,VOTING_LOCATION,P,Primary,024,12024,Church Of The Transfiguration,None,None,,,ADDRESS_POINT,7359688,2414,1864,111,Manor Rd E,111 Manor Rd E,"{'type': 'MultiPoint', 'coordinates': [[-79.3912541002801, 43.7032766970911]]}"
138,11200,,VOTING_LOCATION,P,Primary,011,12011,Forest Hill Public Library - Building Grounds,None,None,,,ADDRESS_POINT,8155599,1979,1865,700,Eglinton Ave W,700 Eglinton Ave W,"{'type': 'MultiPoint', 'coordinates': [[-79.4208022291975, 43.7022301877205]]}"
139,10037,,VOTING_LOCATION,P,Primary,002,20002,Our Lady Of Fatima Catholic School,None,None,,,ADDRESS_POINT,388154,3237,1866,3176,St Clair Ave E,3176 St Clair Ave E,"{'type': 'MultiPoint', 'coordinates': [[-79.2936158401158, 43.7101599387009]]}"
140,10382,,VOTING_LOCATION,P,Primary,049,20049,West Scarborough Neighbourhood Centre,None,None,,,ADDRESS_POINT,2312042,3095,1867,313,Pharmacy Ave,313 Pharmacy Ave,"{'type': 'MultiPoint', 'coordinates': [[-79.284678579475, 43.7014077642869]]}"
141,11075,,VOTING_LOCATION,P,Primary,009,18009,Monseigneur De Charbonnel Catholic Secondary School,None,None,,,ADDRESS_POINT,7274128,3032,1868,110,Drewry Ave,110 Drewry Ave,"{'type': 'MultiPoint', 'coordinates': [[-79.4236071352384, 43.7866244564501]]}"
142,10530,,VOTING_LOCATION,P,Primary,040,12040,Christ Church Deer Park,None,None,,,ADDRESS_POINT,7274022,3927,1870,1570,Yonge St,1570 Yonge St,"{'type': 'MultiPoint', 'coordinates': [[-79.3958101148592, 43.6902712451835]]}"
143,10714,,VOTING_LOCATION,P,Primary,049,12049,Tichester Gardens,None,None,,,ADDRESS_POINT,74836,2704,1872,31,Tichester Rd,31 Tichester Rd,"{'type': 'MultiPoint', 'coordinates': [[-79.4188548637874, 43.6852931154525]]}"
144,10335,,VOTING_LOCATION,P,Primary,026,20026,Bliss Carman Senior Public School,None,None,,,ADDRESS_POINT,306063,2057,1873,10,Bellamy Rd S,10 Bellamy Rd S,"{'type': 'MultiPoint', 'coordinates': [[-79.2256018786147, 43.732648962951]]}"
145,10495,,VOTING_LOCATION,P,Primary,028,20028,St. Agatha Catholic School,None,None,,,ADDRESS_POINT,317417,2091,1874,49,Cathedral Bluffs Dr,49 Cathedral Bluffs Dr,"{'type': 'MultiPoint', 'coordinates': [[-79.2296265608002, 43.7235532119492]]}"
146,11118,,VOTING_LOCATION,P,Primary,054,12054,St. Alphonsus Catholic Secondary School - Building Grounds,None,None,,,ADDRESS_POINT,50835,2512,1876,60,Atlas Ave,60 Atlas Ave,"{'type': 'MultiPoint', 'coordinates': [[-79.4322064448468, 43.6829136856874]]}"
147,11089,,VOTING_LOCATION,P,Primary,059,12059,None,None,None,,,ADDRESS_POINT,20259082,3776,1877,601,Christie St,601 Christie St,"{'type': 'MultiPoint', 'coordinates': [[-79.4240949244547, 43.6799588393058]]}"
148,10091,,VOTING_LOCATION,P,Primary,061,12061,None,None,None,,,ADDRESS_POINT,878161,29,1879,26,Vaughan Rd,26 Vaughan Rd,"{'type': 'MultiPoint', 'coordinates': [[-79.4188691994591, 43.6818255335789]]}"
149,10418,,VOTING_LOCATION,P,Primary,032,20032,Highway Gospel Church,None,None,,,ADDRESS_POINT,363246,1908,1880,530,Midland Ave,530 Midland Ave,"{'type': 'MultiPoint', 'coordinates': [[-79.2512015337097, 43.7173721859834]]}"
150,10503,,VOTING_LOCATION,P,Primary,034,20034,Chine Drive Public School,None,None,,,ADDRESS_POINT,2904931,1018,1882,51,Chine Dr,51 Chine Dr,"{'type': 'MultiPoint', 'coordinates': [[-79.2417968940952, 43.7099825934536]]}"
151,10866,,VOTING_LOCATION,P,Primary,021,15021,Blythwood Junior Public School,None,None,,,ADDRESS_POINT,7754014,2606,1883,2,Strathgowan Cres,2 Strathgowan Cres,"{'type': 'MultiPoint', 'coordinates': [[-79.3895057084414, 43.7199314988808]]}"
152,10869,,VOTING_LOCATION,P,Primary,016,15016,"Sunnybrook Hosp, Ambulance  57",None,None,,,ADDRESS_POINT,7754918,,1884,2075,Bayview Ave,2075 Bayview Ave,"{'type': 'MultiPoint', 'coordinates': [[-79.3778753698132, 43.7219376454118]]}"
153,10923,,VOTING_LOCATION,P,Primary,001,22001,St. Henry Secondary School,None,None,,,ADDRESS_POINT,3054064,3479,1885,100,Bamburgh Crcl,100 Bamburgh Crcl,"{'type': 'MultiPoint', 'coordinates': [[-79.3278303529869, 43.8136943030972]]}"
154,11261,,VOTING_LOCATION,P,Primary,031,03031,St. Mark Catholic School,None,None,,,ADDRESS_POINT,7940024,2516,1886,45,Cloverhill Rd,45 Cloverhill Rd,"{'type': 'MultiPoint', 'coordinates': [[-79.4901975062684, 43.6344998506233]]}"
155,11278,,VOTING_LOCATION,P,Primary,035,03035,None,None,None,,,ADDRESS_POINT,10998740,146,1887,781,The Queensway,781 The Queensway,"{'type': 'MultiPoint', 'coordinates': [[-79.50575712972, 43.625438666049]]}"
